ID,Composer,Work Title,Movement,Catalogue Number,Year,Piece Style,Genre,Size,IMSLP URL
IFM0076_06,"Mendelssohn, Felix",Lieder ohne Worte,6,Op.30,1833,Romantic,piano,308,https://imslp.org/wiki/Lieder_ohne_Worte%2C_Op.30_(Mendelssohn%2C_Felix)
IWM0401_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.1,1,K.279 ; K⁶.189d,1774,Classical,piano,1368,https://imslp.org/wiki/Piano_Sonata_No.1_in_C_major%2C_K.279%2F189d_(Mozart%2C_Wolfgang_Amadeus)
IWM0401_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.1,2,K.279 ; K⁶.189d,1774,Classical,piano,726,https://imslp.org/wiki/Piano_Sonata_No.1_in_C_major%2C_K.279%2F189d_(Mozart%2C_Wolfgang_Amadeus)
IWM0401_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.1,3,K.279 ; K⁶.189d,1774,Classical,piano,1320,https://imslp.org/wiki/Piano_Sonata_No.1_in_C_major%2C_K.279%2F189d_(Mozart%2C_Wolfgang_Amadeus)
IWM0412_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.12,1,K.332 ; K⁶.300k ; Op.6 No.3,1783,Classical,piano,1972,"https://imslp.org/wiki/Piano_Sonata_No.12_in_F_major,_K.332/300k_(Mozart,_Wolfgang_Amadeus)"
IWM0412_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.12,2,K.332 ; K⁶.300k ; Op.6 No.3,1783,Classical,piano,456,"https://imslp.org/wiki/Piano_Sonata_No.12_in_F_major,_K.332/300k_(Mozart,_Wolfgang_Amadeus)"
IWM0412_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.12,3,K.332 ; K⁶.300k ; Op.6 No.3,1783,Classical,piano,2202,"https://imslp.org/wiki/Piano_Sonata_No.12_in_F_major,_K.332/300k_(Mozart,_Wolfgang_Amadeus)"
IWM0413_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.13,1,K.333 ; K⁶.315c,1783,Classical,piano,2886,https://imslp.org/wiki/Piano_Sonata_No.13_in_B-flat_major%2C_K.333%2F315c_(Mozart%2C_Wolfgang_Amadeus)
IWM0413_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.13,2,K.333 ; K⁶.315c,1783,Classical,piano,1188,https://imslp.org/wiki/Piano_Sonata_No.13_in_B-flat_major%2C_K.333%2F315c_(Mozart%2C_Wolfgang_Amadeus)
IWM0413_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.13,3,K.333 ; K⁶.315c,1783,Classical,piano,1591,https://imslp.org/wiki/Piano_Sonata_No.13_in_B-flat_major%2C_K.333%2F315c_(Mozart%2C_Wolfgang_Amadeus)
IWM0416_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.16,1,K.545,1788,Classical,piano,1170,https://imslp.org/wiki/Piano_Sonata_No.16_in_C_major%2C_K.545_(Mozart%2C_Wolfgang_Amadeus)
IWM0416_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.16,2,K.545,1788,Classical,piano,787,https://imslp.org/wiki/Piano_Sonata_No.16_in_C_major%2C_K.545_(Mozart%2C_Wolfgang_Amadeus)
IWM0416_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.16,3,K.545,1788,Classical,piano,460,https://imslp.org/wiki/Piano_Sonata_No.16_in_C_major%2C_K.545_(Mozart%2C_Wolfgang_Amadeus)
IWM0417_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.17,1,K.570,1789,Classical,piano,2142,https://imslp.org/wiki/Piano_Sonata_No.17_in_B-flat_major%2C_K.570_(Mozart%2C_Wolfgang_Amadeus)
IWM0417_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.17,2,K.570,1789,Classical,piano,803,https://imslp.org/wiki/Piano_Sonata_No.17_in_B-flat_major%2C_K.570_(Mozart%2C_Wolfgang_Amadeus)
IWM0417_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.17,3,K.570,1789,Classical,piano,963,https://imslp.org/wiki/Piano_Sonata_No.17_in_B-flat_major%2C_K.570_(Mozart%2C_Wolfgang_Amadeus)
IWM0418_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.18,1,K.576,1789,Classical,piano,1626,https://imslp.org/wiki/Piano_Sonata_No.18_in_D_major%2C_K.576_(Mozart%2C_Wolfgang_Amadeus)
IWM0418_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.18,2,K.576,1789,Classical,piano,781,https://imslp.org/wiki/Piano_Sonata_No.18_in_D_major%2C_K.576_(Mozart%2C_Wolfgang_Amadeus)
IWM0418_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.18,3,K.576,1789,Classical,piano,1230,https://imslp.org/wiki/Piano_Sonata_No.18_in_D_major%2C_K.576_(Mozart%2C_Wolfgang_Amadeus)
IWM0402_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.2,1,K.280 ; K⁶.189e,1774,Classical,piano,1842,https://imslp.org/wiki/Piano_Sonata_No.2_in_F_major%2C_K.280%2F189e_(Mozart%2C_Wolfgang_Amadeus)
IWM0402_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.2,2,K.280 ; K⁶.189e,1774,Classical,piano,462,https://imslp.org/wiki/Piano_Sonata_No.2_in_F_major%2C_K.280%2F189e_(Mozart%2C_Wolfgang_Amadeus)
IWM0402_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.2,3,K.280 ; K⁶.189e,1774,Classical,piano,1220,https://imslp.org/wiki/Piano_Sonata_No.2_in_F_major%2C_K.280%2F189e_(Mozart%2C_Wolfgang_Amadeus)
IWM0403_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.3,1,K.281 ; K⁶.189f,1774,Classical,piano,1246,"https://imslp.org/wiki/Piano_Sonata_No.3_in_B-flat_major,_K.281/189f_(Mozart,_Wolfgang_Amadeus)"
IWM0403_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.3,2,K.281 ; K⁶.189f,1774,Classical,piano,582,"https://imslp.org/wiki/Piano_Sonata_No.3_in_B-flat_major,_K.281/189f_(Mozart,_Wolfgang_Amadeus)"
IWM0403_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.3,3,K.281 ; K⁶.189f,1774,Classical,piano,1000,"https://imslp.org/wiki/Piano_Sonata_No.3_in_B-flat_major,_K.281/189f_(Mozart,_Wolfgang_Amadeus)"
IWM0404_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.4,1,K.282 ; K⁶.189g,1775,Classical,piano,845,"https://imslp.org/wiki/Piano_Sonata_No.4_in_E-flat_major,_K.282/189g_(Mozart,_Wolfgang_Amadeus)"
IWM0404_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.4,2,K.282 ; K⁶.189g,1775,Classical,piano,847,"https://imslp.org/wiki/Piano_Sonata_No.4_in_E-flat_major,_K.282/189g_(Mozart,_Wolfgang_Amadeus)"
IWM0404_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.4,3,K.282 ; K⁶.189g,1775,Classical,piano,878,"https://imslp.org/wiki/Piano_Sonata_No.4_in_E-flat_major,_K.282/189g_(Mozart,_Wolfgang_Amadeus)"
IWM0405_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.5,1,K.283 ; K⁶.189h,1775,Classical,piano,1115,https://imslp.org/wiki/Piano_Sonata_No.5_in_G_major%2C_K.283%2F189h_(Mozart%2C_Wolfgang_Amadeus)
IWM0405_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.5,2,K.283 ; K⁶.189h,1775,Classical,piano,837,https://imslp.org/wiki/Piano_Sonata_No.5_in_G_major%2C_K.283%2F189h_(Mozart%2C_Wolfgang_Amadeus)
IWM0405_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.5,3,K.283 ; K⁶.189h,1775,Classical,piano,1478,https://imslp.org/wiki/Piano_Sonata_No.5_in_G_major%2C_K.283%2F189h_(Mozart%2C_Wolfgang_Amadeus)
IWM0406_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.6,1,K.284 ; K⁶.205b ; Op. 7 No. 2,1775,Classical,piano,2486,"https://imslp.org/wiki/Piano_Sonata_No.6_in_D_major,_K.284/205b_(Mozart,_Wolfgang_Amadeus)"
IWM0406_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.6,2,K.284 ; K⁶.205b ; Op. 7 No. 2,1775,Classical,piano,689,"https://imslp.org/wiki/Piano_Sonata_No.6_in_D_major,_K.284/205b_(Mozart,_Wolfgang_Amadeus)"
IWM0407_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.7,1,K.309 ; K⁶.284b ; Op.4 No.1,1777,Classical,piano,1307,"https://imslp.org/wiki/Piano_Sonata_No.7_in_C_major,_K.309/284b_(Mozart,_Wolfgang_Amadeus)"
IWM0407_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.7,2,K.309 ; K⁶.284b ; Op.4 No.1,1777,Classical,piano,749,"https://imslp.org/wiki/Piano_Sonata_No.7_in_C_major,_K.309/284b_(Mozart,_Wolfgang_Amadeus)"
IWM0407_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.7,3,K.309 ; K⁶.284b ; Op.4 No.1,1777,Classical,piano,1833,"https://imslp.org/wiki/Piano_Sonata_No.7_in_C_major,_K.309/284b_(Mozart,_Wolfgang_Amadeus)"
IWM0408_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.8,1,K.310 ; K⁶.300d ; Op.4 No.3,1778,Classical,piano,2598,https://imslp.org/wiki/Piano_Sonata_No.8_in_A_minor%2C_K.310%2F300d_(Mozart%2C_Wolfgang_Amadeus)
IWM0408_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.8,2,K.310 ; K⁶.300d ; Op.4 No.3,1778,Classical,piano,1282,https://imslp.org/wiki/Piano_Sonata_No.8_in_A_minor%2C_K.310%2F300d_(Mozart%2C_Wolfgang_Amadeus)
IWM0408_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.8,3,K.310 ; K⁶.300d ; Op.4 No.3,1778,Classical,piano,763,https://imslp.org/wiki/Piano_Sonata_No.8_in_A_minor%2C_K.310%2F300d_(Mozart%2C_Wolfgang_Amadeus)
IWM0409_01,"Mozart, Wolfgang Amadeus",Piano Sonata No.9,1,K.311 ; K⁶.284c ; Op.4 No.2,1777,Classical,piano,1275,https://imslp.org/wiki/Piano_Sonata_No.9_in_D_major%2C_K.311%2F284c_(Mozart%2C_Wolfgang_Amadeus)
IWM0409_02,"Mozart, Wolfgang Amadeus",Piano Sonata No.9,2,K.311 ; K⁶.284c ; Op.4 No.2,1777,Classical,piano,501,https://imslp.org/wiki/Piano_Sonata_No.9_in_D_major%2C_K.311%2F284c_(Mozart%2C_Wolfgang_Amadeus)
IWM0409_03,"Mozart, Wolfgang Amadeus",Piano Sonata No.9,3,K.311 ; K⁶.284c ; Op.4 No.2,1777,Classical,piano,1614,https://imslp.org/wiki/Piano_Sonata_No.9_in_D_major%2C_K.311%2F284c_(Mozart%2C_Wolfgang_Amadeus)
IMM0050_07,"Mussorgsky, Modest",Pictures at an Exhibition,7,,1874,Romantic,piano,487,https://imslp.org/wiki/Pictures_at_an_Exhibition_(Mussorgsky%2C_Modest)
IFP0062_03,"Poulenc, Francis",Mouvements perpétuels,3,FP 14 ,1918,Early 20th century,piano,545,https://imslp.org/wiki/Mouvements_perp%C3%A9tuels%2C_FP_14_(Poulenc%2C_Francis)
ISR0077_02,"Rachmaninoff, Sergei",5 Morceaux de fantaisie,2,Op.3,1892,Romantic,piano,459,https://imslp.org/wiki/Morceaux_de_fantaisie%2C_Op.3_(Rachmaninoff%2C_Sergei)
ISR0007_02,"Rachmaninoff, Sergei",Cello Sonata,2,Op.19,1901,Romantic,solo + piano,911,"https://imslp.org/wiki/Cello_Sonata,_Op.19_(Rachmaninoff,_Sergei)"
ISR0007_03,"Rachmaninoff, Sergei",Cello Sonata,3,Op.19,1901,Romantic,solo + piano,433,"https://imslp.org/wiki/Cello_Sonata,_Op.19_(Rachmaninoff,_Sergei)"
IMR0030_02,"Ravel, Maurice",Miroirs,2,M.43,1903,Early 20th century,piano,356,https://imslp.org/wiki/Miroirs_(Ravel%2C_Maurice)
IMR0030_03,"Ravel, Maurice",Miroirs,3,M.43,1903,Early 20th century,piano,1308,https://imslp.org/wiki/Miroirs_(Ravel%2C_Maurice)
IMR0030_05,"Ravel, Maurice",Miroirs,5,M.43,1903,Early 20th century,piano,393,https://imslp.org/wiki/Miroirs_(Ravel%2C_Maurice)
IGR0001_02,"Rossini, Gioacchino",Péchés de vieillesse,2,Op.72,1857,Romantic,piano,1808,https://imslp.org/wiki/P%C3%A9ch%C3%A9s_de_vieillesse_(Rossini%2C_Gioacchino)
IGR0001_06,"Rossini, Gioacchino",Péchés de vieillesse,6,Op.72,1857,Romantic,piano,1298,https://imslp.org/wiki/P%C3%A9ch%C3%A9s_de_vieillesse_(Rossini%2C_Gioacchino)
ICS0080_06,"Saint-Saëns, Camille",6 Etudes,6,Op.111,1892,Romantic,piano,1603,https://imslp.org/wiki/6_%C3%89tudes%2C_Op.111_(Saint-Sa%C3%ABns%2C_Camille)
ICS0003_01,"Saint-Saëns, Camille",Album,1,Op.72,1884,Romantic,piano,505,https://imslp.org/wiki/Album%2C_Op.72_(Saint-Sa%C3%ABns%2C_Camille)
ICS0003_02,"Saint-Saëns, Camille",Album,2,Op.72,1884,Romantic,piano,288,https://imslp.org/wiki/Album%2C_Op.72_(Saint-Sa%C3%ABns%2C_Camille)
ICS0003_03,"Saint-Saëns, Camille",Album,3,Op.72,1884,Romantic,piano,905,https://imslp.org/wiki/Album%2C_Op.72_(Saint-Sa%C3%ABns%2C_Camille)
ICS0003_04,"Saint-Saëns, Camille",Album,4,Op.72,1884,Romantic,piano,1098,https://imslp.org/wiki/Album%2C_Op.72_(Saint-Sa%C3%ABns%2C_Camille)
ICS0003_05,"Saint-Saëns, Camille",Album,5,Op.72,1884,Romantic,piano,235,https://imslp.org/wiki/Album%2C_Op.72_(Saint-Sa%C3%ABns%2C_Camille)
ICS0003_06,"Saint-Saëns, Camille",Album,6,Op.72,1884,Romantic,piano,1625,https://imslp.org/wiki/Album%2C_Op.72_(Saint-Sa%C3%ABns%2C_Camille)
ICS0006_00,"Saint-Saëns, Camille",Allegro Appassionato,0,O.70,1884,Romantic,piano,1598,https://imslp.org/wiki/Allegro_appassionato%2C_Op.70_(Saint-Sa%C3%ABns%2C_Camille)
ICS0086_00,"Saint-Saëns, Camille",Fantaisie No.3,0,Op.157,1919,Romantic,organ,1023,https://imslp.org/wiki/Fantaisie_No.3%2C_Op.157_(Saint-Sa%C3%ABns%2C_Camille)
ICS0079_03,"Saint-Saëns, Camille",Six Etudes pour piano,3,Op.52,1877,Romantic,piano,1309,"https://imslp.org/wiki/6_%C3%89tudes,_Op.52_(Saint-Sa%C3%ABns,_Camille)"
ICS0079_04,"Saint-Saëns, Camille",Six Etudes pour piano,4,Op.52,1877,Romantic,piano,465,"https://imslp.org/wiki/6_%C3%89tudes,_Op.52_(Saint-Sa%C3%ABns,_Camille)"
ICS0079_06,"Saint-Saëns, Camille",Six Etudes pour piano,6,Op.52,1877,Romantic,piano,2214,"https://imslp.org/wiki/6_%C3%89tudes,_Op.52_(Saint-Sa%C3%ABns,_Camille)"
ICS0078_04,"Saint-Saëns, Camille",Six Études pour la main gauche seule,4,Op.135,1912,Romantic,piano,851,https://imslp.org/wiki/6_%C3%89tudes_pour_la_main_gauche_seule%2C_Op.135_(Saint-Sa%C3%ABns%2C_Camille)
ICS0239_00,"Saint-Saëns, Camille",Thème varié,0,Op.97,1894,Romantic,piano,1630,"https://imslp.org/wiki/Th%C3%A8me_vari%C3%A9,_Op.97_(Saint-Sa%C3%ABns,_Camille)"
ICS0248_00,"Saint-Saëns, Camille","Valse gaie, Op. 139",0,Op.139,1912,Romantic,piano,1621,"https://imslp.org/wiki/Valse_gaie,_Op.139_(Saint-Sa%C3%ABns,_Camille)"
ICS0250_00,"Saint-Saëns, Camille",Valse mignonne,0,Op.104,1896,Romantic,piano,667,"https://imslp.org/wiki/Valse_mignonne,_Op.104_(Saint-Sa%C3%ABns,_Camille)"
IES0026_01,"Satie, Erik",Trois Gymnopédies,1,,1888,Early 20th century,piano,122,"https://imslp.org/wiki/3_Gymnop%C3%A9dies_(Satie,_Erik)"
IFS0367_01,"Schubert, Franz",4 Impromptus,1,D.935 ; Op.142,1827,Romantic,piano,1885,"https://imslp.org/wiki/4_Impromptus,_D.935_(Schubert,_Franz)"
IFS0367_02,"Schubert, Franz",4 Impromptus,2,D.935 ; Op.142,1827,Romantic,piano,1117,"https://imslp.org/wiki/4_Impromptus,_D.935_(Schubert,_Franz)"
IFS0367_03,"Schubert, Franz",4 Impromptus,3,D.935 ; Op.142,1827,Romantic,piano,2242,"https://imslp.org/wiki/4_Impromptus,_D.935_(Schubert,_Franz)"
IFS0515_01,"Schubert, Franz",6 Moments musicaux,1,D.780 (Op.94),1823,Romantic,piano,760,https://imslp.org/wiki/Moments_musicaux%2C_D.780_(Schubert%2C_Franz)
IFS0515_03,"Schubert, Franz",6 Moments musicaux,3,D.780 (Op.94),1823,Romantic,piano,350,https://imslp.org/wiki/Moments_musicaux%2C_D.780_(Schubert%2C_Franz)
IFS0515_04,"Schubert, Franz",6 Moments musicaux,4,D.780 (Op.94),1823,Romantic,piano,1146,https://imslp.org/wiki/Moments_musicaux%2C_D.780_(Schubert%2C_Franz)
IFS0515_05,"Schubert, Franz",6 Moments musicaux,5,D.780 (Op.94),1823,Romantic,piano,672,https://imslp.org/wiki/Moments_musicaux%2C_D.780_(Schubert%2C_Franz)
IFS0515_06,"Schubert, Franz",6 Moments musicaux,6,D.780 (Op.94),1823,Romantic,piano,597,https://imslp.org/wiki/Moments_musicaux%2C_D.780_(Schubert%2C_Franz)
IFS0586_03,"Schubert, Franz",Piano Sonata in A major,3,D.664 (published as Op.posth.120) ,1819,Romantic,piano,2039,https://imslp.org/wiki/Piano_Sonata_in_A_major%2C_D.664_(Schubert%2C_Franz)
IFS0593_01,"Schubert, Franz",Piano Sonata in A major,1,D.959,1828,Romantic,piano,3008,https://imslp.org/wiki/Piano_Sonata_in_A_major%2C_D.959_(Schubert%2C_Franz)
IFS0593_02,"Schubert, Franz",Piano Sonata in A major,2,D.959,1828,Romantic,piano,441,https://imslp.org/wiki/Piano_Sonata_in_A_major%2C_D.959_(Schubert%2C_Franz)
IFS0593_03,"Schubert, Franz",Piano Sonata in A major,3,D.959,1828,Romantic,piano,1166,https://imslp.org/wiki/Piano_Sonata_in_A_major%2C_D.959_(Schubert%2C_Franz)
IFS0577_01,"Schubert, Franz",Piano Sonata in A minor,1,D.537 (published as Op.posth.164) ,1817,Romantic,piano,1765,"https://imslp.org/wiki/Piano_Sonata_in_A_minor,_D.537_(Schubert,_Franz)"
IFS0577_03,"Schubert, Franz",Piano Sonata in A minor,3,D.537 (published as Op.posth.164) ,1817,Romantic,piano,1079,"https://imslp.org/wiki/Piano_Sonata_in_A_minor,_D.537_(Schubert,_Franz)"
IFS0589_01,"Schubert, Franz",Piano Sonata in A minor ,1,D.845 (published as Op.42),1825,Romantic,piano,1864,https://imslp.org/wiki/Piano_Sonata_in_A_minor%2C_D.845_(Schubert%2C_Franz)
IFS0589_03,"Schubert, Franz",Piano Sonata in A minor ,3,D.845 (published as Op.42),1825,Romantic,piano,1263,https://imslp.org/wiki/Piano_Sonata_in_A_minor%2C_D.845_(Schubert%2C_Franz)
IFS0589_04,"Schubert, Franz",Piano Sonata in A minor ,4,D.845 (published as Op.42),1825,Romantic,piano,1821,https://imslp.org/wiki/Piano_Sonata_in_A_minor%2C_D.845_(Schubert%2C_Franz)
IFS0587_01,"Schubert, Franz","Piano Sonata in A minor, Grande Sonate",1,D.784 (published as Op.posth.143),1823,Romantic,piano,1363,"https://imslp.org/wiki/Piano_Sonata_in_A_minor,_D.784_(Schubert,_Franz)"
IFS0587_02,"Schubert, Franz","Piano Sonata in A minor, Grande Sonate",2,D.784 (published as Op.posth.143),1823,Romantic,piano,529,"https://imslp.org/wiki/Piano_Sonata_in_A_minor,_D.784_(Schubert,_Franz)"
IFS0587_03,"Schubert, Franz","Piano Sonata in A minor, Grande Sonate",3,D.784 (published as Op.posth.143),1823,Romantic,piano,1337,"https://imslp.org/wiki/Piano_Sonata_in_A_minor,_D.784_(Schubert,_Franz)"
IFS0582_03,"Schubert, Franz",Piano Sonata in B major,3,D.575 (published as Op.posth.147) ,1817,Romantic,piano,1015,https://imslp.org/wiki/Piano_Sonata_in_B_major%2C_D.575_(Schubert%2C_Franz)
IFS0582_04,"Schubert, Franz",Piano Sonata in B major,4,D.575 (published as Op.posth.147) ,1817,Romantic,piano,969,https://imslp.org/wiki/Piano_Sonata_in_B_major%2C_D.575_(Schubert%2C_Franz)
IFS0592_01,"Schubert, Franz",Piano Sonata in C minor,1,D.958 ,1828,Romantic,piano,2406,https://imslp.org/wiki/Piano_Sonata_in_C_minor%2C_D.958_(Schubert%2C_Franz)
IFS0592_02,"Schubert, Franz",Piano Sonata in C minor,2,D.958 ,1828,Romantic,piano,416,https://imslp.org/wiki/Piano_Sonata_in_C_minor%2C_D.958_(Schubert%2C_Franz)
IFS0592_03,"Schubert, Franz",Piano Sonata in C minor,3,D.958 ,1828,Romantic,piano,598,https://imslp.org/wiki/Piano_Sonata_in_C_minor%2C_D.958_(Schubert%2C_Franz)
IFS0592_04,"Schubert, Franz",Piano Sonata in C minor,4,D.958 ,1828,Romantic,piano,2583,https://imslp.org/wiki/Piano_Sonata_in_C_minor%2C_D.958_(Schubert%2C_Franz)
IFS0591_04,"Schubert, Franz","Piano Sonata in G major, Fantasie",4,D.894 (published as Op.78),1826,Romantic,piano,2522,https://imslp.org/wiki/Piano_Sonata_in_G_major%2C_D.894_(Schubert%2C_Franz)
IFS0792_00,"Schubert, Franz",Ungarische Melodie,0,D.817,1824,Romantic,piano,643,"https://imslp.org/wiki/Ungarische_Melodie,_D.817_(Schubert,_Franz)"
ICS0249_00,"Schubert, Franz","Valse langoureuse, Op. 120",0,Op.120,1903,Romantic,piano,961,"https://imslp.org/wiki/Valse_langoureuse,_Op.120_(Saint-Sa%C3%ABns,_Camille)"
IFS0366_01,"Schubert, Franz",Vier Impromptus,1,D.899 ; Op.90 ,1827,Romantic,piano,1197,"https://imslp.org/wiki/4_Impromptus,_D.899_(Schubert,_Franz)"
IFS0366_02,"Schubert, Franz",Vier Impromptus,2,D.899 ; Op.91,1827,Romantic,piano,1769,"https://imslp.org/wiki/4_Impromptus,_D.899_(Schubert,_Franz)"
IFS0366_04,"Schubert, Franz",Vier Impromptus,4,D.899 ; Op.92,1827,Romantic,piano,2300,"https://imslp.org/wiki/4_Impromptus,_D.899_(Schubert,_Franz)"
IFS0820_01,"Schubert, Franz",Violin Sonata (No.1) in D major,1,D.384 (published as Op.posth.137 No.1),1816,Romantic,solo + piano,468,https://imslp.org/wiki/Violin_Sonata_in_D_major%2C_D.384_(Schubert%2C_Franz)
IFS0820_02,"Schubert, Franz",Violin Sonata (No.1) in D major,2,D.384 (published as Op.posth.137 No.1),1816,Romantic,solo + piano,421,https://imslp.org/wiki/Violin_Sonata_in_D_major%2C_D.384_(Schubert%2C_Franz)
IFS0820_03,"Schubert, Franz",Violin Sonata (No.1) in D major,3,D.384 (published as Op.posth.137 No.1),1816,Romantic,solo + piano,1058,https://imslp.org/wiki/Violin_Sonata_in_D_major%2C_D.384_(Schubert%2C_Franz)
IRS0102_02,"Schumann, Robert",8 Novelletten,2,Op.21,1838,Romantic,piano,2421,"https://imslp.org/wiki/8_Novelletten,_Op.21_(Schumann,_Robert)"
IRS0102_04,"Schumann, Robert",8 Novelletten,4,Op.21,1838,Romantic,piano,673,"https://imslp.org/wiki/8_Novelletten,_Op.21_(Schumann,_Robert)"
IRS0102_05,"Schumann, Robert",8 Novelletten,5,Op.21,1838,Romantic,piano,1693,"https://imslp.org/wiki/8_Novelletten,_Op.21_(Schumann,_Robert)"
IRS0102_06,"Schumann, Robert",8 Novelletten,6,Op.21,1838,Romantic,piano,738,"https://imslp.org/wiki/8_Novelletten,_Op.21_(Schumann,_Robert)"
IRS0102_07,"Schumann, Robert",8 Novelletten,7,Op.21,1838,Romantic,piano,562,"https://imslp.org/wiki/8_Novelletten,_Op.21_(Schumann,_Robert)"
IRS0134_01,"Schumann, Robert",Drei Romanzen,1,Op.94,1849,Romantic,solo + piano,304,https://imslp.org/wiki/3_Romanzen%2C_Op.94_(Schumann%2C_Robert)
IRS0031_01,"Schumann, Robert",Fantasy,1,Op.17,1836,Romantic,piano,1481,"https://imslp.org/wiki/Fantasie,_Op.17_(Schumann,_Robert)"
IRS0161_01,"Schumann, Robert",Violin Sonata No.1,1,Op.105,1851,Romantic,solo + piano,1039,https://imslp.org/wiki/Violin_Sonata_No.1%2C_Op.105_(Schumann%2C_Robert)
IJS0054_02,"Sibelius, Jean",Piano Sonata,2,Op.12,1893,Romantic,piano,752,"https://imslp.org/wiki/Piano_Sonata,_Op.12_(Sibelius,_Jean)"
IJS0054_03,"Sibelius, Jean",Piano Sonata,3,Op.12,1893,Romantic,piano,984,"https://imslp.org/wiki/Piano_Sonata,_Op.12_(Sibelius,_Jean)"
IBS0042_00,"Smetana, Bedřich",On the Seashore (A Memory),0,"JB 1:80, B.119, T.86",1861,Romantic,piano,304,"https://imslp.org/wiki/On_the_Seashore,_JB_1:80_(Smetana,_Bed%C5%99ich)"
IRV0083_01,"Vaughan Williams, Ralph",Suite for viola,1,,1934,Early 20th century,solo + piano,442,https://imslp.org/wiki/Suite_for_Viola_and_Small_Orchestra_(Vaughan_Williams%2C_Ralph)
